label,language,filename,source_title,source_domain,source_type,publication_date,collection_date,url,quota_role,record_kind,character_count
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_046.txt,公開新聞索引：雙鴻 Auras｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%9B%99%E9%B4%BB+Auras+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1890
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_047.txt,公開新聞索引：建準 Sunonwealth｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BB%BA%E6%BA%96+Sunonwealth+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1917
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_048.txt,公開新聞索引：泰碩 TaiSol｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%B3%B0%E7%A2%A9+TaiSol+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1894
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_049.txt,公開新聞索引：健策 Jentech｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%81%A5%E7%AD%96+Jentech+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1898
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_050.txt,公開新聞索引：台光電 Elite Material｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E5%85%89%E9%9B%BB+Elite+Material+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1936
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_051.txt,公開新聞索引：台燿 Taiwan Union Technology｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E7%87%BF+Taiwan+Union+Technology+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1957
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_052.txt,公開新聞索引：聯茂 ITEQ｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%81%AF%E8%8C%82+ITEQ+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_053.txt,公開新聞索引：金像電 Gold Circuit Electronics｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%87%91%E5%83%8F%E9%9B%BB+Gold+Circuit+Electronics+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1976
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_054.txt,公開新聞索引：欣興 Unimicron｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%AC%A3%E8%88%88+Unimicron+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1903
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_055.txt,公開新聞索引：華通 Compeq｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%8F%AF%E9%80%9A+Compeq+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1894
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_056.txt,公開新聞索引：健鼎 Tripod｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%81%A5%E9%BC%8E+Tripod+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1894
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_057.txt,公開新聞索引：南電 Nan Ya PCB｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8D%97%E9%9B%BB+Nan+Ya+PCB+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1913
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_058.txt,公開新聞索引：智邦 Accton｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%99%BA%E9%82%A6+Accton+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1894
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_059.txt,公開新聞索引：啟碁 WNC｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%95%9F%E7%A2%81+WNC+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_060.txt,公開新聞索引：聯亞 LandMark Optoelectronics｜高速交換器與光通訊需求｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%81%AF%E4%BA%9E+LandMark+Optoelectronics+%E9%AB%98%E9%80%9F%E4%BA%A4%E6%8F%9B%E5%99%A8%E8%88%87%E5%85%89%E9%80%9A%E8%A8%8A%E9%9C%80%E6%B1%82+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1964
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_061.txt,公開新聞索引：台達電 Delta Electronics｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E9%81%94%E9%9B%BB+Delta+Electronics+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1933
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_062.txt,公開新聞索引：光寶科 Lite-On｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%85%89%E5%AF%B6%E7%A7%91+Lite-On+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1894
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_063.txt,公開新聞索引：群電 Chicony Power｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%BE%A4%E9%9B%BB+Chicony+Power+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1908
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_064.txt,公開新聞索引：康舒 AcBel｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BA%B7%E8%88%92+AcBel+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1875
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_065.txt,公開新聞索引：奇鋐 Asia Vital Components｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%A5%87%E9%8B%90+Asia+Vital+Components+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1942
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_066.txt,公開新聞索引：雙鴻 Auras｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%9B%99%E9%B4%BB+Auras+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1878
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_067.txt,公開新聞索引：建準 Sunonwealth｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BB%BA%E6%BA%96+Sunonwealth+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1905
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_068.txt,公開新聞索引：泰碩 TaiSol｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%B3%B0%E7%A2%A9+TaiSol+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_069.txt,公開新聞索引：健策 Jentech｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%81%A5%E7%AD%96+Jentech+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1886
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_070.txt,公開新聞索引：台光電 Elite Material｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E5%85%89%E9%9B%BB+Elite+Material+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1924
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_071.txt,公開新聞索引：台燿 Taiwan Union Technology｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E7%87%BF+Taiwan+Union+Technology+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1945
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_072.txt,公開新聞索引：聯茂 ITEQ｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%81%AF%E8%8C%82+ITEQ+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1870
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_073.txt,公開新聞索引：金像電 Gold Circuit Electronics｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%87%91%E5%83%8F%E9%9B%BB+Gold+Circuit+Electronics+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1964
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_074.txt,公開新聞索引：欣興 Unimicron｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%AC%A3%E8%88%88+Unimicron+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1891
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_075.txt,公開新聞索引：華通 Compeq｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%8F%AF%E9%80%9A+Compeq+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_076.txt,公開新聞索引：健鼎 Tripod｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%81%A5%E9%BC%8E+Tripod+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_077.txt,公開新聞索引：南電 Nan Ya PCB｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8D%97%E9%9B%BB+Nan+Ya+PCB+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1901
TW AI Technology Stock Trend-AI Infrastructure Components,zh,#T#[TW AI Technology Stock Trend-AI Infrastructure Components]/zh_078.txt,公開新聞索引：智邦 Accton｜48V電源、BBU與備援架構｜AI基礎設施零組件股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%99%BA%E9%82%A6+Accton+48V%E9%9B%BB%E6%BA%90%E3%80%81BBU%E8%88%87%E5%82%99%E6%8F%B4%E6%9E%B6%E6%A7%8B+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1882
